User_Profile,Date,Content,Like,Place,Content_tags,Comment_tags,imgs
ontum_jewelry,2020-11-30,☕️...........#실버주얼리 #자라 #은귀걸이 #한남동카페 #셀카 #셀피 #연트럴파크 #제주 #선팔 #건대 #가로수길 #귀걸이 #맞팔 #합정 #여친선물 #데일리룩 #얼스타그램 #온텀주얼리 #수변공원 #구미 #연남동 #셀스타그램 #앤아더스토리즈 #상무지구 #뚝섬 #송정카페 #연트럴파크 #경리단길 #하객룩 #악세사리,14,,"['#실버주얼리', '#자라', '#은귀걸이', '#한남동카페', '#셀카', '#셀피', '#연트럴파크', '#제주', '#선팔', '#건대', '#가로수길', '#귀걸이', '#맞팔', '#합정', '#여친선물', '#데일리룩', '#얼스타그램', '#온텀주얼리', '#수변공원', '#구미', '#연남동', '#셀스타그램', '#앤아더스토리즈', '#상무지구', '#뚝섬', '#송정카페', '#연트럴파크', '#경리단길', '#하객룩', '#악세사리']","['#실버주얼리', '#자라', '#은귀걸이', '#한남동카페', '#셀카', '#셀피', '#연트럴파크', '#제주', '#선팔', '#건대', '#가로수길', '#귀걸이', '#맞팔', '#합정', '#여친선물', '#데일리룩', '#얼스타그램', '#온텀주얼리', '#수변공원', '#구미', '#연남동', '#셀스타그램', '#앤아더스토리즈', '#상무지구', '#뚝섬', '#송정카페', '#연트럴파크', '#경리단길', '#하객룩', '#악세사리']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128241418_414475432924079_4241498518479094990_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=hJ4qslN4iwwAX_SYYTg&tp=1&oh=837e5bfc76218f8d2d57436ef55c1717&oe=5FEEFBB5
dallu_s2,2020-11-30,"아침에 내 몸에 닿는 공기는, 하루 중 가장 힘차면서도 맑은 것 같아요 ✨......#다울이다울때가장 #트윈즈 #트윈즈그룹 #디지털노마드 #온택트 #1인기업 #플랫폼 #온라인 #코로나 #워라밸 #휴가 #무급휴가 #무직 #대딩 #대학생 #자기관리 #직장인 #직딩 #퇴근 #출근 #맞팔 #일상 #선팔 #아침 #새벽 #서울숲 #서울 #발산 #마곡나루 #경리단길",14,,"['#다울이다울때가장', '#트윈즈', '#트윈즈그룹', '#디지털노마드', '#온택트', '#1인기업', '#플랫폼', '#온라인', '#코로나', '#워라밸', '#휴가', '#무급휴가', '#무직', '#대딩', '#대학생', '#자기관리', '#직장인', '#직딩', '#퇴근', '#출근', '#맞팔', '#일상', '#선팔', '#아침', '#새벽', '#서울숲', '#서울', '#발산', '#마곡나루', '#경리단길']","['#다울이다울때가장', '#트윈즈', '#트윈즈그룹', '#디지털노마드', '#온택트', '#1인기업', '#플랫폼', '#온라인', '#코로나', '#워라밸', '#휴가', '#무급휴가', '#무직', '#대딩', '#대학생', '#자기관리', '#직장인', '#직딩', '#퇴근', '#출근', '#맞팔', '#일상', '#선팔', '#아침', '#새벽', '#서울숲', '#서울', '#발산', '#마곡나루', '#경리단길']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/127856620_374106683685388_2575078162265859085_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=RkcgiCiGg_cAX-q7EI8&tp=1&oh=5d37bbb378eb98e074c2d2f9c3321fcb&oe=5FED230B
best_momoj_shop_mall,2020-11-30,■ 상 품 명 : 샤넬 골드볼 미니백■ 상품문의: no4197사진과함께 보내주세요-----------------------카톡상담 24시간 문의가능카톡ID: ssumj777 친구추가 ID로 검색하세요블로그: https://blog.naver.com/woo4251홈페이지: https://www.momoj.shop------------------------■ 소  재 : 카프스킨■ 사 이 즈 : 10.5*9.5*3cm■ 상세설명: 샤넬 미니 플랩백 입니다#샤넬플랩백신상 이에요#샤넬미니백 골드볼 심플하고 세련된 스타일이에요#샤넬가방 모모제이에서 만나보세요#30대맘#관리하는여자#여성쇼핑몰#경리단길#고양맘#예쁘다그램#강북맘#초보맘#아들스타그램#40대맘#도곡맘#젊줌마룩#신촌#송도맘#돌끝맘#은평맘,1,,"['#샤넬플랩백신상', '#샤넬미니백', '#샤넬가방', '#30대맘', '#관리하는여자', '#여성쇼핑몰', '#경리단길', '#고양맘', '#예쁘다그램', '#강북맘', '#초보맘', '#아들스타그램', '#40대맘', '#도곡맘', '#젊줌마룩', '#신촌', '#송도맘', '#돌끝맘', '#은평맘']","['#샤넬플랩백신상', '#샤넬미니백', '#샤넬가방', '#30대맘', '#관리하는여자', '#여성쇼핑몰', '#경리단길', '#고양맘', '#예쁘다그램', '#강북맘', '#초보맘', '#아들스타그램', '#40대맘', '#도곡맘', '#젊줌마룩', '#신촌', '#송도맘', '#돌끝맘', '#은평맘']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/128447890_1590898501104870_1684146997200524416_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=V3qR4seHjvMAX9m_Oq2&tp=1&oh=78deb3bf2309d3bd4a9f773d1f05467b&oe=5FEEDBA6
best_momoj_shop_mall,2020-11-30,■ 상 품 명 : 샤넬 도빌백■ 상품문의: no4195사진과함께 보내주세요-----------------------카톡상담 24시간 문의가능카톡ID: ssumj777 친구추가 ID로 검색하세요블로그: https://blog.naver.com/woo4251홈페이지: https://www.momoj.shop------------------------■ 소  재 : 캔버스레더■ 사 이 즈 : 39*30*20cm■ 상세설명: 샤넬 도빌백 입니다#샤넬도빌백 체인 토트백 신상이에요#샤넬도빌백신상 심플하고 세련된 스타일이에요#샤넬가방 모모제이에서 만나보세요#대구맘#거제맘#청담동#초보맘#목요일#경리단길#잠실#수원맘#육아는장비빨#안동맘#이천맘#애둘맘#세교맘#증산맘#광명맘#아이옷#강원맘#강남맘#동래맘,2,,"['#샤넬도빌백', '#샤넬도빌백신상', '#샤넬가방', '#대구맘', '#거제맘', '#청담동', '#초보맘', '#목요일', '#경리단길', '#잠실', '#수원맘', '#육아는장비빨', '#안동맘', '#이천맘', '#애둘맘', '#세교맘', '#증산맘', '#광명맘', '#아이옷', '#강원맘', '#강남맘', '#동래맘']","['#샤넬도빌백', '#샤넬도빌백신상', '#샤넬가방', '#대구맘', '#거제맘', '#청담동', '#초보맘', '#목요일', '#경리단길', '#잠실', '#수원맘', '#육아는장비빨', '#안동맘', '#이천맘', '#애둘맘', '#세교맘', '#증산맘', '#광명맘', '#아이옷', '#강원맘', '#강남맘', '#동래맘']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/128376810_160213435793373_7769113759550572944_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=mhvsIi_MRHsAX-1TSp0&tp=1&oh=1b2a641b498b9854ac6a1918ad615b6e&oe=5FEC7FD6
best_momoj_shop_mall,2020-11-30,■ 상 품 명 : 에르메스 가디건■ 상품문의: no.4189가격문의는 카톡으로 사진과함께 보내주세요-----------------------카톡상담 24시간 문의가능카톡ID: ssumj777 친구추가 ID로 검색하세요블로그주소: https://blog.naver.com/woo4251모모제이 블로그 이벤트 행사중이에요-----------------------■ 사 이 즈 : S/M/L■ 상세설명: #에르메스가디건 입니다#에르메스가디건신상 이에요#에르메스니트 모모제이에서 만나보세요#부산맘스타그램#대구맘#관리하는여자#새댁일상#내딸들#연남동#선릉#전주맘#딸바보맘#라온제나#경리단길#문센룩코디#분당#동탄맘#분당맘#딸스타그램#하원후일상#젊은맘#명지맘#내아들,2,,"['#에르메스가디건', '#에르메스가디건신상', '#에르메스니트', '#부산맘스타그램', '#대구맘', '#관리하는여자', '#새댁일상', '#내딸들', '#연남동', '#선릉', '#전주맘', '#딸바보맘', '#라온제나', '#경리단길', '#문센룩코디', '#분당', '#동탄맘', '#분당맘', '#딸스타그램', '#하원후일상', '#젊은맘', '#명지맘', '#내아들']","['#에르메스가디건', '#에르메스가디건신상', '#에르메스니트', '#부산맘스타그램', '#대구맘', '#관리하는여자', '#새댁일상', '#내딸들', '#연남동', '#선릉', '#전주맘', '#딸바보맘', '#라온제나', '#경리단길', '#문센룩코디', '#분당', '#동탄맘', '#분당맘', '#딸스타그램', '#하원후일상', '#젊은맘', '#명지맘', '#내아들']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/127985214_761286251264744_4002886838201618697_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=-vNbBQ5KvF4AX-x_giX&tp=1&oh=24654ae6f07c5ec9532bdedc1738ed6d&oe=5FED2E71
yuna_ring0321,2020-11-30,#2019겨울,50,뇨끼바,['#2019겨울'],['#2019겨울'],https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/127928755_1121972404923448_5256750429587087531_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=OPDT-sCVQSYAX8CNvwi&tp=1&oh=76f805238f89983f8a21c4993942b618&oe=5FEEC909
llollo0526,2020-11-30,엄청 빠졌는데 빠진 정도를 사진이 다 못담아용ㅎㅎㅎㅎ!!문영코치는 사진보다도안들어가던 반지와 안들어가던 옷처럼내가 내 변화를 느끼지 못해도내가 달라졌음을  정확하고 확실하게 보여주는도구들을 넘넘 사랑해요❤️설령 나의 눈이 둔하고 나의 느낌이둔해서 내 스스로는 변화를 잘 느끼지 못하더라도그 자리에서 변치 않는 반지와옷은 디톡스로 인한 변화를 아주 정확히 보여준답니다:-)안들어가던 반지 쏙 들어가게하고 싶은 다음분은✔️프로필링크 꾹 눌러주세요,4,,[],"['#새벽출근', '#직장인', '#붓기빼기', '#붓기빼기깨알템', '#경주', '#경주여행', '#경주여행코스', '#경리단길', '#한옥카페', '#캠핑', '#캠핑장주천', '#차박텐트', '#여행아이템', '#겨울염색', '#춥다', '#핫팩추천', '#맞팔', '#좋아요', '#선팔']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/127972922_817948512389478_8702915803882651460_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=13aqP44FUFAAX85sb7J&tp=1&oh=edbe8f330c82078bb9a41a00d7b24823&oe=5FEF052D
doorseoul,2020-11-30,12월 휴무 안내입니다 예약및대관은 문의부탁드립니다❤️,20,Door -도어,[],"['#도어', '#회나무로', '#경리단길', '#힙플레이스', '#분위기깡패', '#힙', '#감성카페', '#좋반', '#갈만한곳', '#분위기맛집', '#노을맛집', '#노을', '#선셋', '#나만알고싶은곳', '#이태원도어', '#경리단도어', '#좋반테러환영', '#와인추천', '#로맨틱', '#야경맛집', '#석양', '#해질녘', '#데이트코스', '#힙스터', '#아지트', '#분위기술집', '#doorseoul', '#seoullife', '#블루스', '#재즈']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/128931511_192780672344459_7388376124467663429_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=G5GZVoFmoT8AX9-a7Ji&tp=1&oh=a9b860366798650cadde847c25360d7c&oe=5FEF261F
planetkkw,2020-11-30,Tb to this iconic photoshoot 💕,444,"Los Angeles, California",[],"['#kimkardashian', '#khloekardashian', '#kyliejenner', '#kuwtk', '#kardashians', '#kkw', '#likesforlikes', '#like4like', '#armenian', '#beautiful', '#icon', '#fashion', '#followtrain', '#커피스타그램', '#먹스타그램', '#경리단길', '#가을', '#퇴근', '#rolemodel', '#turkish', '#kkwbeauty', '#beautyqueen', '#editing', '#kourtneykardashian', '#kendalljenner', '#krisjenner', '#fashionicon', '#arianagrande', '#planetkkw']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/128542476_3484431785003610_3161546617674587796_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=1&_nc_ohc=tr1UpB2hXNsAX8W1G6q&tp=1&oh=4d7238dd2b790fa281975c231dbf2dab&oe=5FED4587
pompeodrip,2020-11-30,She’s superior 🥵💦,29,"Los Angeles, California",[],"['#ellenpompeo', '#greysanatomy', '#meredithgrey', '#queen', '#loveher', '#beautifulwomen', '#likesforlikes', '#like4like', '#anicon', '#actress', '#icon', '#editing', '#followtrain', '#커피스타그램', '#먹스타그램', '#경리단길', '#가을', '#퇴근', '#rolemodel', '#videoediting', '#bestactress', '#talented', '#adoreher', '#gorgeous', '#lovehertodeath', '#feminist', '#myqueen', '#beautifulgirls', '#rolemodels']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128188736_376944510041829_1601065855584228181_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=4mCVJ7igw5gAX8RNHOK&tp=1&oh=d66202786f1c866a7be15367009e3485&oe=5FED5FC5
